-0.033879,0.108402
0.0625738,0.145075
0.174745,0.153812
0.294195,0.129274
0.410881,0.0687117
0.513943,-0.0275972
0.592613,-0.156139
0.63716,-0.310229
0.639799,-0.480342
0.595498,-0.6547
0.502597,-0.820084
0.363192,-0.962805
0.18324,-1.06977
-0.0276415,-1.12957
-0.256672,-1.13347
-0.48868,-1.07631
-0.707107,-0.957107
-0.895172,-0.779403
-1.03712,-0.55131
-1.11945,-0.28518
-1.13206,0.00304616
-1.06921,0.294789
-0.930138,0.570027
-0.719467,0.808663
-0.447134,0.991963
-0.127987,1.10396
0.219008,1.13276
0.571893,1.07157
0.907102,0.919429
1.20104,0.681619
1.4317,0.369551
1.5803,0.000295144
1.63272,-0.404338
1.58068,-0.81908
1.42258,-1.21678
1.16391,-1.5702
0.817183,-1.85381
0.401384,-2.04569
-0.0590522,-2.12907
-0.535663,-2.09376
-0.997721,-1.93705
-1.41421,-1.66421
-1.75591,-1.28844
-1.99741,-0.830302
-2.11895,-0.316591
-2.10798,0.221189
-1.96021,0.748779
-1.68025,1.23134
-1.28155,1.63574
-0.785872,1.93284
-0.222096,2.09953
0.375443,2.12045
0.969041,1.98932
1.52001,1.70958
1.99119,1.29453
2.34945,0.766699
2.56799,0.15673
2.62828,-0.498446
2.52156,-1.15782
2.24966,-1.77887
1.82522,-2.32031
1.27117,-2.74482
0.619527,-3.0216
-0.090463,-3.12858
-0.814654,-3.05406
-1.50676,-2.7978
-2.12132,-2.37132
-2.61666,-1.79749
-2.9577,-1.10929
-3.11846,-0.348002
-3.0839,0.439333
-2.85122,1.20277
-2.43036,1.89265
-1.84363,2.46282
-1.12461,2.87372
-0.316204,3.09509
0.531877,3.10814
1.36619,2.90708
2.13292,2.49974
2.78135,1.90743
3.26721,1.16385
3.55568,0.313164
3.62385,-0.592554
3.46244,-1.49656
3.07674,-2.34095
2.48653,-3.07042
1.72516,-3.63582
0.83767,-3.99752
-0.121874,-4.12809
-1.09365,-4.01435
-2.0158,-3.65854
-2.82843,-3.07843
-3.4774,-2.30653
-3.918,-1.38828
-4.11797,-0.379412
-4.05981,0.657476
-3.74223,1.65676
-3.18047,2.55396
-2.40572,3.2899
-1.46335,3.8146
-0.410312,4.09065
0.688312,4.09583
1.76334,3.82483
2.74582,3.28989
3.5715,2.52034
4.18496,1.56099
4.54337,0.469599
4.61941,-0.686663
4.40332,-1.83529
3.90382,-2.90303
